,source,destination,fare,tax
200874,IAO,ICY,2000,4
200875,IAO,ICY,2000,4
200876,IAO,ICY,2000,4
200877,IAO,ICY,2000,4
200878,IAO,ICY,2000,4
200879,IAO,ICY,2000,4
200880,IAO,ICY,2000,4
200881,IAO,ICY,2000,4
200882,IAO,ICY,2000,4
200883,IAO,ICY,2000,4
200884,IAO,ICY,2000,4
200885,IAO,ICY,2000,4
200886,IAO,ICY,2000,4
200887,IAO,ICY,2000,4
200888,IAO,ICY,2000,4
200889,IAO,ICY,2000,4
200890,IAO,ICY,2000,4
200891,IAO,ICY,2000,4
200892,IAO,ICY,2000,4
200893,IAO,ICY,2000,4
200894,IAO,ICY,2000,4
200895,IAO,ICY,2000,4
200896,IAO,ICY,2000,4
200897,IAO,ICY,2000,4
200898,IAO,ICY,2000,4
200899,IAO,ICY,2000,4
200900,IAO,ICY,2000,4
200901,IAO,ICY,2000,4
200902,IAO,ICY,2000,4
200903,IAO,ICY,2000,4
200904,IAO,ICY,2000,4
200905,IAO,ICY,2000,4
200906,IAO,ICY,2000,4
200907,IAO,ICY,2000,4
200908,IAO,ICY,2000,4
200909,IAO,ICY,2000,4
200910,IAO,ICY,2000,4
200911,IAO,ICY,2000,4
200912,IAO,ICY,2000,4
200913,IAO,ICY,2000,4
200914,IAO,ICY,2000,4
200915,IAO,ICY,2000,4
200916,IAO,ICY,2000,4
200917,IAO,ICY,2000,4
200918,IAO,ICY,2000,4
200919,IAO,ICY,2000,4
200920,IAO,ICY,2000,4
200921,IAO,ICY,2000,4
200922,IAO,ICY,2000,4
200923,IAO,ICY,2000,4
200924,IAO,ICY,2000,4
200925,IAO,ICY,2000,4
200926,IAO,ICY,2000,4
200927,IAO,ICY,2000,4
200928,IAO,ICY,2000,4
200929,IAO,ICY,2000,4
200930,IAO,ICY,2000,4
200931,IAO,ICY,2000,4
200932,IAO,ICY,2000,4
200933,IAO,ICY,2000,4
200934,IAO,ICY,2000,4
200935,IAO,ICY,2000,4
200936,IAO,ICY,2000,4
200937,IAO,ICY,2000,4
200938,IAO,ICY,2000,4
200939,IAO,ICY,2000,4
200940,IAO,ICY,2000,4
200941,IAO,ICY,2000,4
200942,IAO,ICY,2000,4
200943,IAO,ICY,2000,4
200944,IAO,ICY,2000,4
200945,IAO,ICY,2000,4
200946,IAO,ICY,2000,4
200947,IAO,ICY,2000,4
200948,IAO,ICY,2000,4
200949,IAO,ICY,2000,4
200950,IAO,ICY,2000,4
200951,IAO,ICY,2000,4
200952,IAO,ICY,2000,4
200953,IAO,ICY,2000,4
200954,IAO,ICY,2000,4
200955,IAO,ICY,2000,4
200956,IAO,ICY,2000,4
200957,IAO,ICY,2000,4
200958,IAO,ICY,2000,4
200959,IAO,ICY,2000,4
200960,IAO,ICY,2000,4
200961,IAO,ICY,2000,4
200962,IAO,ICY,2000,4
200963,IAO,ICY,2000,4
200964,IAO,ICY,2000,4
200965,IAO,ICY,2000,4
200966,IAO,ICY,2000,4
200967,IAO,ICY,2000,4
200968,IAO,ICY,2000,4
200969,IAO,ICY,2000,4
200970,IAO,ICY,2000,4
200971,IAO,ICY,2000,4
200972,IAO,ICY,2000,4
200973,IAO,ICY,2000,4
200974,IAO,ICY,2000,4
200975,IAO,ICY,2000,4
200976,IAO,ICY,2000,4
200977,IAO,ICY,2000,4
200978,IAO,ICY,2000,4
200979,IAO,ICY,2000,4
200980,IAO,ICY,2000,4
200981,IAO,ICY,2000,4
200982,IAO,ICY,2000,4
200983,IAO,ICY,2000,4
200984,IAO,ICY,2000,4
200985,IAO,ICY,2000,4
200986,IAO,ICY,2000,4
200987,IAO,ICY,2000,4
200988,IAO,ICY,2000,4
200989,IAO,ICY,2000,4
200990,IAO,ICY,2000,4
200991,IAO,ICY,2000,4
200992,IAO,ICY,2000,4
200993,IAO,ICY,2000,4
200994,IAO,ICY,2000,4
200995,IAO,ICY,2000,4
200996,IAO,ICY,2000,4
200997,IAO,ICY,2000,4
200998,IAO,ICY,2000,4
200999,IAO,ICY,2000,4
201000,IAO,ICY,2000,4
201001,IAO,ICY,2000,4
201002,IAO,ICY,2000,4
201003,IAO,ICY,2000,4
201004,IAO,ICY,2000,4
201005,IAO,ICY,2000,4
201006,IAO,ICY,2000,4
201007,IAO,ICY,2000,4
201008,IAO,ICY,2000,4
201009,IAO,ICY,2000,4
201010,IAO,ICY,2000,4
201011,IAO,ICY,2000,4
201012,IAO,ICY,2000,4
201013,IAO,ICY,2000,4
201014,IAO,ICY,2000,4
201015,IAO,ICY,2000,4
201016,IAO,ICY,2000,4
201017,IAO,ICY,2000,4
201018,IAO,ICY,2000,4
201019,IAO,ICY,2000,4
201020,IAO,ICY,2000,4
201021,IAO,ICY,2000,4
201022,IAO,ICY,2000,4
201023,IAO,ICY,2000,4
201024,IAO,ICY,2000,4
201025,IAO,ICY,2000,4
201026,IAO,ICY,2000,4
201027,IAO,ICY,2000,4
201028,IAO,ICY,2000,4
201029,IAO,ICY,2000,4
201030,IAO,ICY,2000,4
201031,IAO,ICY,2000,4
201032,IAO,ICY,2000,4
201033,IAO,ICY,2000,4
201034,IAO,ICY,2000,4
201035,IAO,ICY,2000,4
201036,IAO,ICY,2000,4
201037,IAO,ICY,2000,4
201038,IAO,ICY,2000,4
201039,IAO,ICY,2000,4
201040,IAO,ICY,2000,4
201041,IAO,ICY,2000,4
201042,IAO,ICY,2000,4
201043,IAO,ICY,2000,4
201044,IAO,ICY,2000,4
201045,IAO,ICY,2000,4
201046,IAO,ICY,2000,4
201047,IAO,ICY,2000,4
201048,IAO,ICY,2000,4
201049,IAO,ICY,2000,4
201050,IAO,ICY,2000,4
201051,IAO,ICY,2000,4
201052,IAO,ICY,2000,4
201053,IAO,ICY,2000,4
201054,IAO,ICY,2000,4
201055,IAO,ICY,2000,4
201056,IAO,ICY,2000,4
201057,IAO,ICY,2000,4
201058,IAO,ICY,2000,4
201059,IAO,ICY,2000,4
201060,IAO,ICY,2000,4
201061,IAO,ICY,2000,4
201062,IAO,ICY,2000,4
201063,IAO,ICY,2000,4
201064,IAO,ICY,2000,4
201065,IAO,ICY,2000,4
201066,IAO,ICY,2000,4
201067,IAO,ICY,2000,4
201068,IAO,ICY,2000,4
201069,IAO,ICY,2000,4
201070,IAO,ICY,2000,4
201071,IAO,ICY,2000,4
201072,IAO,ICY,2000,4
201073,IAO,ICY,2000,4
201074,IAO,ICY,2000,4
201075,IAO,ICY,2000,4
201076,IAO,ICY,2000,4
201077,IAO,ICY,2000,4
201078,IAO,ICY,2000,4
201079,IAO,ICY,2000,4
201080,IAO,ICY,2000,4
201081,IAO,ICY,2000,4
201082,IAO,ICY,2000,4
201083,IAO,ICY,2000,4
201084,IAO,ICY,2000,4
201085,IAO,ICY,2000,4
201086,IAO,ICY,2000,4
201087,IAO,ICY,2000,4
201088,IAO,ICY,2000,4
201089,IAO,ICY,2000,4
201090,IAO,ICY,2000,4
201091,IAO,ICY,2000,4
201092,IAO,ICY,2000,4
201093,IAO,ICY,2000,4
201094,IAO,ICY,2000,4
201095,IAO,ICY,2000,4
201096,IAO,ICY,2000,4
201097,IAO,ICY,2000,4
201098,IAO,ICY,2000,4
201099,IAO,ICY,2000,4
201100,IAO,ICY,2000,4
201101,IAO,ICY,2000,4
201102,IAO,ICY,2000,4
201103,IAO,ICY,2000,4
201104,IAO,ICY,2000,4
201105,IAO,ICY,2000,4
201106,IAO,ICY,2000,4
201107,IAO,ICY,2000,4
201108,IAO,ICY,2000,4
201109,IAO,ICY,2000,4
201110,IAO,ICY,2000,4
201111,IAO,ICY,2000,4
201112,IAO,ICY,2000,4
201113,IAO,ICY,2000,4
201114,IAO,ICY,2000,4
201115,IAO,ICY,2000,4
201116,IAO,ICY,2000,4
201117,IAO,ICY,2000,4
201118,IAO,ICY,2000,4
201119,IAO,ICY,2000,4
201120,IAO,ICY,2000,4
201121,IAO,ICY,2000,4
201122,IAO,ICY,2000,4
201123,IAO,ICY,2000,4
201124,IAO,ICY,2000,4
201125,IAO,ICY,2000,4
201126,IAO,ICY,2000,4
201127,IAO,ICY,2000,4
201128,IAO,ICY,2000,4
201129,IAO,ICY,2000,4
201130,IAO,ICY,2000,4
201131,IAO,ICY,2000,4
201132,IAO,ICY,2000,4
201133,IAO,ICY,2000,4
201134,IAO,ICY,2000,4
201135,IAO,ICY,2000,4
201136,IAO,ICY,2000,4
201137,IAO,ICY,2000,4
201138,IAO,ICY,2000,4
201139,IAO,ICY,2000,4
201140,IAO,ICY,2000,4
201141,IAO,ICY,2000,4
201142,IAO,ICY,2000,4
201143,IAO,ICY,2000,4
201144,IAO,ICY,2000,4
201145,IAO,ICY,2000,4
201146,IAO,ICY,2000,4
201147,IAO,ICY,2000,4
201148,IAO,ICY,2000,4
201149,IAO,ICY,2000,4
201150,IAO,ICY,2000,4
201151,IAO,ICY,2000,4
201152,IAO,ICY,2000,4
201153,IAO,ICY,2000,4
201154,IAO,ICY,2000,4
201155,IAO,ICY,2000,4
201156,IAO,ICY,2000,4
201157,IAO,ICY,2000,4
201158,IAO,ICY,2000,4
201159,IAO,ICY,2000,4
201160,IAO,ICY,2000,4
201161,IAO,ICY,2000,4
201162,IAO,ICY,2000,4
201163,IAO,ICY,2000,4
201164,IAO,ICY,2000,4
201165,IAO,ICY,2000,4
201166,IAO,ICY,2000,4
201167,IAO,ICY,2000,4
201168,IAO,ICY,2000,4
201169,IAO,ICY,2000,4
201170,IAO,ICY,2000,4
201171,IAO,ICY,2000,4
201172,IAO,ICY,2000,4
201173,IAO,ICY,2000,4
201174,IAO,ICY,2000,4
201175,IAO,ICY,2000,4
201176,IAO,ICY,2000,4
201177,IAO,ICY,2000,4
201178,IAO,ICY,2000,4
201179,IAO,ICY,2000,4
201180,IAO,ICY,2000,4
201181,IAO,ICY,2000,4
201182,IAO,ICY,2000,4
201183,IAO,ICY,2000,4
201184,IAO,ICY,2000,4
201185,IAO,ICY,2000,4
201186,IAO,ICY,2000,4
201187,IAO,ICY,2000,4
201188,IAO,ICY,2000,4
201189,IAO,ICY,2000,4
201190,IAO,ICY,2000,4
201191,IAO,ICY,2000,4
201192,IAO,ICY,2000,4
201193,IAO,ICY,2000,4
201194,IAO,ICY,2000,4
201195,IAO,ICY,2000,4
201196,IAO,ICY,2000,4
201197,IAO,ICY,2000,4
201198,IAO,ICY,2000,4
201199,IAO,ICY,2000,4
201200,IAO,ICY,2000,4
201201,IAO,ICY,2000,4
201202,IAO,ICY,2000,4
201203,IAO,ICY,2000,4
201204,IAO,ICY,2000,4
201205,IAO,ICY,2000,4
201206,IAO,ICY,2000,4
201207,IAO,ICY,2000,4
201208,IAO,ICY,2000,4
201209,IAO,ICY,2000,4
201210,IAO,ICY,2000,4
201211,IAO,ICY,2000,4
201212,IAO,ICY,2000,4
201213,IAO,ICY,2000,4
201214,IAO,ICY,2000,4
201215,IAO,ICY,2000,4
201216,IAO,ICY,2000,4
201217,IAO,ICY,2000,4
201218,IAO,ICY,2000,4
201219,IAO,ICY,2000,4
201220,IAO,ICY,2000,4
201221,IAO,ICY,2000,4
201222,IAO,ICY,2000,4
201223,IAO,ICY,2000,4
201224,IAO,ICY,2000,4
201225,IAO,ICY,2000,4
201226,IAO,ICY,2000,4
201227,IAO,ICY,2000,4
201228,IAO,ICY,2000,4
201229,IAO,ICY,2000,4
201230,IAO,ICY,2000,4
201231,IAO,ICY,2000,4
201232,IAO,ICY,2000,4
201233,IAO,ICY,2000,4
201234,IAO,ICY,2000,4
201235,IAO,ICY,2000,4
201236,IAO,ICY,2000,4
201237,IAO,ICY,2000,4
201238,IAO,ICY,2000,4
201239,IAO,ICY,2000,4
201240,IAO,ICY,2000,4
201241,IAO,ICY,2000,4
201242,IAO,ICY,2000,4
201243,IAO,ICY,2000,4
201244,IAO,ICY,2000,4
201245,IAO,ICY,2000,4
201246,IAO,ICY,2000,4
201247,IAO,ICY,2000,4
201248,IAO,ICY,2000,4
201249,IAO,ICY,2000,4
201250,IAO,ICY,2000,4
201251,IAO,ICY,2000,4
201252,IAO,ICY,2000,4
201253,IAO,ICY,2000,4
201254,IAO,ICY,2000,4
201255,IAO,ICY,2000,4
201256,IAO,ICY,2000,4
201257,IAO,ICY,2000,4
201258,IAO,ICY,2000,4
201259,IAO,ICY,2000,4
201260,IAO,ICY,2000,4
201261,IAO,ICY,2000,4
201262,IAO,ICY,2000,4
201263,IAO,ICY,2000,4
201264,IAO,ICY,2000,4
201265,IAO,ICY,2000,4
201266,IAO,ICY,2000,4
201267,IAO,ICY,2000,4
201268,IAO,ICY,2000,4
201269,IAO,ICY,2000,4
201270,IAO,ICY,2000,4
201271,IAO,ICY,2000,4
201272,IAO,ICY,2000,4
201273,IAO,ICY,2000,4
201274,IAO,ICY,2000,4
201275,IAO,ICY,2000,4
201276,IAO,ICY,2000,4
201277,IAO,ICY,2000,4
201278,IAO,ICY,2000,4
201279,IAO,ICY,2000,4
201280,IAO,ICY,2000,4
201281,IAO,ICY,2000,4
201282,IAO,ICY,2000,4
201283,IAO,ICY,2000,4
201284,IAO,ICY,2000,4
201285,IAO,ICY,2000,4
201286,IAO,ICY,2000,4
201287,IAO,ICY,2000,4
201288,IAO,ICY,2000,4
201289,IAO,ICY,2000,4
201290,IAO,ICY,2000,4
201291,IAO,ICY,2000,4
201292,IAO,ICY,2000,4
201293,IAO,ICY,2000,4
201294,IAO,ICY,2000,4
201295,IAO,ICY,2000,4
201296,IAO,ICY,2000,4
201297,IAO,ICY,2000,4
201298,IAO,ICY,2000,4
201299,IAO,ICY,2000,4
201300,IAO,ICY,2000,4
201301,IAO,ICY,2000,4
201302,IAO,ICY,2000,4
201303,IAO,ICY,2000,4
201304,IAO,ICY,2000,4
201305,IAO,ICY,2000,4
201306,IAO,ICY,2000,4
201307,IAO,ICY,2000,4
201308,IAO,ICY,2000,4
201309,IAO,ICY,2000,4
201310,IAO,ICY,2000,4
201311,IAO,ICY,2000,4
201312,IAO,ICY,2000,4
201313,IAO,ICY,2000,4
201314,IAO,ICY,2000,4
201315,IAO,ICY,2000,4
201316,IAO,ICY,2000,4
201317,IAO,ICY,2000,4
201318,IAO,ICY,2000,4
201319,IAO,ICY,2000,4
201320,IAO,ICY,2000,4
201321,IAO,ICY,2000,4
201322,IAO,ICY,2000,4
201323,IAO,ICY,2000,4
201324,IAO,ICY,2000,4
201325,IAO,ICY,2000,4
201326,IAO,ICY,2000,4
201327,IAO,ICY,2000,4
201328,IAO,ICY,2000,4
201329,IAO,ICY,2000,4
201330,IAO,ICY,2000,4
201331,IAO,ICY,2000,4
201332,IAO,ICY,2000,4
201333,IAO,ICY,2000,4
201334,IAO,ICY,2000,4
201335,IAO,ICY,2000,4
201336,IAO,ICY,2000,4
201337,IAO,ICY,2000,4
201338,IAO,ICY,2000,4
201339,IAO,ICY,2000,4
201340,IAO,ICY,2000,4
201341,IAO,ICY,2000,4
201342,IAO,ICY,2000,4
201343,IAO,ICY,2000,4
201344,IAO,ICY,2000,4
201345,IAO,ICY,2000,4
201346,IAO,ICY,2000,4
201347,IAO,ICY,2000,4
201348,IAO,ICY,2000,4
201349,IAO,ICY,2000,4
201350,IAO,ICY,2000,4
201351,IAO,ICY,2000,4
201352,IAO,ICY,2000,4
201353,IAO,ICY,2000,4
201354,IAO,ICY,2000,4
201355,IAO,ICY,2000,4
201356,IAO,ICY,2000,4
201357,IAO,ICY,2000,4
201358,IAO,ICY,2000,4
201359,IAO,ICY,2000,4
201360,IAO,ICY,2000,4
201361,IAO,ICY,2000,4
201362,IAO,ICY,2000,4
201363,IAO,ICY,2000,4
201364,IAO,ICY,2000,4
201365,IAO,ICY,2000,4
201366,IAO,ICY,2000,4
201367,IAO,ICY,2000,4
201368,IAO,ICY,2000,4
201369,IAO,ICY,2000,4
201370,IAO,ICY,2000,4
201371,IAO,ICY,2000,4
201372,IAO,ICY,2000,4
201373,IAO,ICY,2000,4
201374,IAO,ICY,2000,4
201375,IAO,ICY,2000,4
201376,IAO,ICY,2000,4
201377,IAO,ICY,2000,4
201378,IAO,ICY,2000,4
201379,IAO,ICY,2000,4
201380,IAO,ICY,2000,4
201381,IAO,ICY,2000,4
201382,IAO,ICY,2000,4
201383,IAO,ICY,2000,4
201384,IAO,ICY,2000,4
201385,IAO,ICY,2000,4
201386,IAO,ICY,2000,4
201387,IAO,ICY,2000,4
201388,IAO,ICY,2000,4
201389,IAO,ICY,2000,4
201390,IAO,ICY,2000,4
201391,IAO,ICY,2000,4
201392,IAO,ICY,2000,4
201393,IAO,ICY,2000,4
201394,IAO,ICY,2000,4
201395,IAO,ICY,2000,4
201396,IAO,ICY,2000,4
201397,IAO,ICY,2000,4
201398,IAO,ICY,2000,4
201399,IAO,ICY,2000,4
201400,IAO,ICY,2000,4
201401,IAO,ICY,2000,4
201402,IAO,ICY,2000,4
201403,IAO,ICY,2000,4
201404,IAO,ICY,2000,4
201405,IAO,ICY,2000,4
201406,IAO,ICY,2000,4
201407,IAO,ICY,2000,4
201408,IAO,ICY,2000,4
201409,IAO,ICY,2000,4
201410,IAO,ICY,2000,4
201411,IAO,ICY,2000,4
201412,IAO,ICY,2000,4
201413,IAO,ICY,2000,4
201414,IAO,ICY,2000,4
201415,IAO,ICY,2000,4
201416,IAO,ICY,2000,4
201417,IAO,ICY,2000,4
201418,IAO,ICY,2000,4
201419,IAO,ICY,2000,4
201420,IAO,ICY,2000,4
201421,IAO,ICY,2000,4
201422,IAO,ICY,2000,4
201423,IAO,ICY,2000,4
201424,IAO,ICY,2000,4
201425,IAO,ICY,2000,4
201426,IAO,ICY,2000,4
201427,IAO,ICY,2000,4
201428,IAO,ICY,2000,4
201429,IAO,ICY,2000,4
201430,IAO,ICY,2000,4
201431,IAO,ICY,2000,4
201432,IAO,ICY,2000,4
201433,IAO,ICY,2000,4
201434,IAO,ICY,2000,4
201435,IAO,ICY,2000,4
201436,IAO,ICY,2000,4
201437,IAO,ICY,2000,4
201438,IAO,ICY,2000,4
201439,IAO,ICY,2000,4
201440,IAO,ICY,2000,4
201441,IAO,ICY,2000,4
201442,IAO,ICY,2000,4
201443,IAO,ICY,2000,4
201444,IAO,ICY,2000,4
201445,IAO,ICY,2000,4
201446,IAO,ICY,2000,4
201447,IAO,ICY,2000,4
201448,IAO,ICY,2000,4
201449,IAO,ICY,2000,4
201450,IAO,ICY,2000,4
201451,IAO,ICY,2000,4
201452,IAO,ICY,2000,4
201453,IAO,ICY,2000,4
201454,IAO,ICY,2000,4
201455,IAO,ICY,2000,4
201456,IAO,ICY,2000,4
201457,IAO,ICY,2000,4
201458,IAO,ICY,2000,4
201459,IAO,ICY,2000,4
201460,IAO,ICY,2000,4
201461,IAO,ICY,2000,4
201462,IAO,ICY,2000,4
201463,IAO,ICY,2000,4
201464,IAO,ICY,2000,4
201465,IAO,ICY,2000,4
201466,IAO,ICY,2000,4
201467,IAO,ICY,2000,4
201468,IAO,ICY,2000,4
201469,IAO,ICY,2000,4
201470,IAO,ICY,2000,4
201471,IAO,ICY,2000,4
201472,IAO,ICY,2000,4
201473,IAO,ICY,2000,4
201474,IAO,ICY,2000,4
201475,IAO,ICY,2000,4
201476,IAO,ICY,2000,4
201477,IAO,ICY,2000,4
201478,IAO,ICY,2000,4
201479,IAO,ICY,2000,4
201480,IAO,ICY,2000,4
201481,IAO,ICY,2000,4
201482,IAO,ICY,2000,4
201483,IAO,ICY,2000,4
201484,IAO,ICY,2000,4
201485,IAO,ICY,2000,4
201486,IAO,ICY,2000,4
201487,IAO,ICY,2000,4
201488,IAO,ICY,2000,4
201489,IAO,ICY,2000,4
201490,IAO,ICY,2000,4
201491,IAO,ICY,2000,4
201492,IAO,ICY,2000,4
201493,IAO,ICY,2000,4
201494,IAO,ICY,2000,4
201495,IAO,ICY,2000,4
201496,IAO,ICY,2000,4
201497,IAO,ICY,2000,4
201498,IAO,ICY,2000,4
201499,IAO,ICY,2000,4
201500,IAO,ICY,2000,4
201501,IAO,ICY,2000,4
201502,IAO,ICY,2000,4
201503,IAO,ICY,2000,4
201504,IAO,ICY,2000,4
201505,IAO,ICY,2000,4
201506,IAO,ICY,2000,4
201507,IAO,ICY,2000,4
201508,IAO,ICY,2000,4
201509,IAO,ICY,2000,4
201510,IAO,ICY,2000,4
201511,IAO,ICY,2000,4
201512,IAO,ICY,2000,4
201513,IAO,ICY,2000,4
201514,IAO,ICY,2000,4
201515,IAO,ICY,2000,4
201516,IAO,ICY,2000,4
201517,IAO,ICY,2000,4
201518,IAO,ICY,2000,4
201519,IAO,ICY,2000,4
201520,IAO,ICY,2000,4
201521,IAO,ICY,2000,4
201522,IAO,ICY,2000,4
201523,IAO,ICY,2000,4
201524,IAO,ICY,2000,4
201525,IAO,ICY,2000,4
201526,IAO,ICY,2000,4
201527,IAO,ICY,2000,4
201528,IAO,ICY,2000,4
201529,IAO,ICY,2000,4
201530,IAO,ICY,2000,4
201531,IAO,ICY,2000,4
201532,IAO,ICY,2000,4
201533,IAO,ICY,2000,4
201534,IAO,ICY,2000,4
201535,IAO,ICY,2000,4
201536,IAO,ICY,2000,4
201537,IAO,ICY,2000,4
201538,IAO,ICY,2000,4
201539,IAO,ICY,2000,4
201540,IAO,ICY,2000,4
201541,IAO,ICY,2000,4
201542,IAO,ICY,2000,4
201543,IAO,ICY,2000,4
201544,IAO,ICY,2000,4
201545,IAO,ICY,2000,4
201546,IAO,ICY,2000,4
201547,IAO,ICY,2000,4
201548,IAO,ICY,2000,4
201549,IAO,ICY,2000,4
201550,IAO,ICY,2000,4
201551,IAO,ICY,2000,4
201552,IAO,ICY,2000,4
201553,IAO,ICY,2000,4
201554,IAO,ICY,2000,4
201555,IAO,ICY,2000,4
201556,IAO,ICY,2000,4
201557,IAO,ICY,2000,4
201558,IAO,ICY,2000,4
201559,IAO,ICY,2000,4
201560,IAO,ICY,2000,4
201561,IAO,ICY,2000,4
201562,IAO,ICY,2000,4
201563,IAO,ICY,2000,4
201564,IAO,ICY,2000,4
201565,IAO,ICY,2000,4
201566,IAO,ICY,2000,4
201567,IAO,ICY,2000,4
201568,IAO,ICY,2000,4
201569,IAO,ICY,2000,4
201570,IAO,ICY,2000,4
201571,IAO,ICY,2000,4
201572,IAO,ICY,2000,4
201573,IAO,ICY,2000,4
201574,IAO,ICY,2000,4
201575,IAO,ICY,2000,4
201576,IAO,ICY,2000,4
201577,IAO,ICY,2000,4
201578,IAO,ICY,2000,4
201579,IAO,ICY,2000,4
201580,IAO,ICY,2000,4
201581,IAO,ICY,2000,4
201582,IAO,ICY,2000,4
201583,IAO,ICY,2000,4
201584,IAO,ICY,2000,4
201585,IAO,ICY,2000,4
201586,IAO,ICY,2000,4
201587,IAO,ICY,2000,4
201588,IAO,ICY,2000,4
201589,IAO,ICY,2000,4
201590,IAO,ICY,2000,4
201591,IAO,ICY,2000,4
201592,IAO,ICY,2000,4
201593,IAO,ICY,2000,4
201594,IAO,ICY,2000,4
201595,IAO,ICY,2000,4
201596,IAO,ICY,2000,4
201597,IAO,ICY,2000,4
201598,IAO,ICY,2000,4
201599,IAO,ICY,2000,4
201600,IAO,ICY,2000,4
201601,IAO,ICY,2000,4
201602,IAO,ICY,2000,4
201603,IAO,ICY,2000,4
201604,IAO,ICY,2000,4
201605,IAO,ICY,2000,4
201606,IAO,ICY,2000,4
201607,IAO,ICY,2000,4
201608,IAO,ICY,2000,4
201609,IAO,ICY,2000,4
201610,IAO,ICY,2000,4
201611,IAO,ICY,2000,4
201612,IAO,ICY,2000,4
201613,IAO,ICY,2000,4
201614,IAO,ICY,2000,4
201615,IAO,ICY,2000,4
201616,IAO,ICY,2000,4
201617,IAO,ICY,2000,4
201618,IAO,ICY,2000,4
201619,IAO,ICY,2000,4
201620,IAO,ICY,2000,4
201621,IAO,ICY,2000,4
201622,IAO,ICY,2000,4
201623,IAO,ICY,2000,4
201624,IAO,ICY,2000,4
201625,IAO,ICY,2000,4
201626,IAO,ICY,2000,4
201627,IAO,ICY,2000,4
201628,IAO,ICY,2000,4
201629,IAO,ICY,2000,4
201630,IAO,ICY,2000,4
201631,IAO,ICY,2000,4
201632,IAO,ICY,2000,4
201633,IAO,ICY,2000,4
201634,IAO,ICY,2000,4
201635,IAO,ICY,2000,4
201636,IAO,ICY,2000,4
201637,IAO,ICY,2000,4
201638,IAO,ICY,2000,4
201639,IAO,ICY,2000,4
201640,IAO,ICY,2000,4
201641,IAO,ICY,2000,4
201642,IAO,ICY,2000,4
201643,IAO,ICY,2000,4
201644,IAO,ICY,2000,4
201645,IAO,ICY,2000,4
201646,IAO,ICY,2000,4
201647,IAO,ICY,2000,4
201648,IAO,ICY,2000,4
201649,IAO,ICY,2000,4
201650,IAO,ICY,2000,4
201651,IAO,ICY,2000,4
201652,IAO,ICY,2000,4
201653,IAO,ICY,2000,4
201654,IAO,ICY,2000,4
201655,IAO,ICY,2000,4
201656,IAO,ICY,2000,4
201657,IAO,ICY,2000,4
201658,IAO,ICY,2000,4
201659,IAO,ICY,2000,4
201660,IAO,ICY,2000,4
201661,IAO,ICY,2000,4
201662,IAO,ICY,2000,4
201663,IAO,ICY,2000,4
201664,IAO,ICY,2000,4
201665,IAO,ICY,2000,4
201666,IAO,ICY,2000,4
201667,IAO,ICY,2000,4
201668,IAO,ICY,2000,4
201669,IAO,ICY,2000,4
201670,IAO,ICY,2000,4
201671,IAO,ICY,2000,4
201672,IAO,ICY,2000,4
201673,IAO,ICY,2000,4
201674,IAO,ICY,2000,4
201675,IAO,ICY,2000,4
201676,IAO,ICY,2000,4
201677,IAO,ICY,2000,4
201678,IAO,ICY,2000,4
201679,IAO,ICY,2000,4
201680,IAO,ICY,2000,4
201681,IAO,ICY,2000,4
201682,IAO,ICY,2000,4
201683,IAO,ICY,2000,4
201684,IAO,ICY,2000,4
201685,IAO,ICY,2000,4
201686,IAO,ICY,2000,4
201687,IAO,ICY,2000,4
201688,IAO,ICY,2000,4
201689,IAO,ICY,2000,4
201690,IAO,ICY,2000,4
201691,IAO,ICY,2000,4
201692,IAO,ICY,2000,4
201693,IAO,ICY,2000,4
201694,IAO,ICY,2000,4
201695,IAO,ICY,2000,4
201696,IAO,ICY,2000,4
201697,IAO,ICY,2000,4
201698,IAO,ICY,2000,4
201699,IAO,ICY,2000,4
201700,IAO,ICY,2000,4
201701,IAO,ICY,2000,4
201702,IAO,ICY,2000,4
201703,IAO,ICY,2000,4
201704,IAO,ICY,2000,4
201705,IAO,ICY,2000,4
201706,IAO,ICY,2000,4
201707,IAO,ICY,2000,4
201708,IAO,ICY,2000,4
201709,IAO,ICY,2000,4
201710,IAO,ICY,2000,4
201711,IAO,ICY,2000,4
201712,IAO,ICY,2000,4
201713,IAO,ICY,2000,4
201714,IAO,ICY,2000,4
201715,IAO,ICY,2000,4
201716,IAO,ICY,2000,4
201717,IAO,ICY,2000,4
201718,IAO,ICY,2000,4
201719,IAO,ICY,2000,4
201720,IAO,ICY,2000,4
201721,IAO,ICY,2000,4
201722,IAO,ICY,2000,4
201723,IAO,ICY,2000,4
201724,IAO,ICY,2000,4
201725,IAO,ICY,2000,4
201726,IAO,ICY,2000,4
201727,IAO,ICY,2000,4
201728,IAO,ICY,2000,4
201729,IAO,ICY,2000,4
201730,IAO,ICY,2000,4
201731,IAO,ICY,2000,4
201732,IAO,ICY,2000,4
201733,IAO,ICY,2000,4
201734,IAO,ICY,2000,4
201735,IAO,ICY,2000,4
201736,IAO,ICY,2000,4
201737,IAO,ICY,2000,4
201738,IAO,ICY,2000,4
201739,IAO,ICY,2000,4
201740,IAO,ICY,2000,4
201741,IAO,ICY,2000,4
201742,IAO,ICY,2000,4
201743,IAO,ICY,2000,4
201744,IAO,ICY,2000,4
201745,IAO,ICY,2000,4
201746,IAO,ICY,2000,4
201747,IAO,ICY,2000,4
